#
Velocidad del procesador;4x2.36 +4x1,7ghz
Tarjetas;SIM1 + SIM2 o SD
Radio;Sí
Diagonal de la pantalla;5.8'' (14.732 cm)
Tecnología de la pantalla;LCD
Resolución de la pantalla;4K 2160p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;16 Mpx + 2 Mpx
Resolución de la cámara frontal;16 Mpx
Flash integrado;Sí
Grabación de vídeo;Sí
Sensores;Hall, Huella dactilar, Acelerómetro, Giroscopio, Proximidad, Luz ambiente
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;Sí
Referencia;7142139
EAN;5601988498442
Marca;HUAWEI
Modelo;P20 Lite
Garantía;2 años
Color;Negro
Peso;145 g
Altura;14.86 cm
Ancho;7.12 cm
Profundidad;0.74 cm
RAM;4 GB
Memoria interna;64 GB
Memoria externa;Micro Sd hasta 256 GB
Potencia de la batería;3000 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador. Cable USB. Auriculares. Guía de inicio rápido. Tarjeta de garantía. Herramienta de expulsión.
Más información;Caja Abierta
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-huawei-p20-lite-caja-abierta-5-8-4-gb-64-gb-negro-7142139
#
imagen;https://www.worten.es//i/2aa27a94fdfdde75fd50316e5bb6f50603ebe595.jpg
nombre;Smartphone HUAWEI Mate 20 Lite (Caja Abierta - 6.3'' - 4 GB - 64 GB - Negro)
precio;269,97
Sistema operativo;Android
Versión del sistema operativo;Android 8.1
Procesador;Kirin710 + IA
Núcleos;Octa-Core
Velocidad del procesador;8 x 2,2 GHz
Tarjetas;SIM1 + SIM2 o SD
Radio;Sí
Diagonal de la pantalla;6.3'' (16.002 cm)
Tecnología de la pantalla;IPS
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;2
Resolución de la cámara trasera;20 Mpx + 2 Mpx
Resolución de la cámara frontal;24 Mpx + 2 Mpx
Flash integrado;Sí
Grabación de vídeo;1080p@30fps
Sensores;sensor huella
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;No
Referencia;7141836
EAN;5601988520372
Marca;HUAWEI
Modelo;Mate 20 Lite
Garantía;2 años
Color;Negro
Peso;172 g
Altura;15.8 cm
Ancho;7.5 cm
Profundidad;0.76 cm
RAM;4 GB
Memoria interna;64 GB
Memoria externa;micro sd
Potencia de la batería;3750 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador | Cable USB - USB-C | Auriculares 3.5mm | Guía de inicio rápido | Tarjeta de garantía
Más información;Caja Abierta
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-huawei-mate-20-lite-caja-abierta-6-3-4-gb-64-gb-negro-7141836
#
imagen;https://www.worten.es//i/280f7b30c4e7baa496171b32ee8ac1d6fbe04240.jpg
nombre;iPhone XR APPLE (6.1'' - 3 GB - 64 GB - Azul)
precio;0,00
Sistema operativo;iOS
Versión del sistema operativo;12
Procesador;A12 Bionic
Núcleos;Hexa-Core
Velocidad del procesador;2x Vortex + 4x Tempest
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;6.1
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 MP
Resolución de la cámara frontal;7 MP
Flash integrado;Sí
Grabación de vídeo;4K@60fps
Sensores;Face ID. Barómetro. Giroscopio de tres ejes. Acelerómetro. Sensor de proximidad. Sensor de luz ambiental. NFC.
Sensor de huellas dactilares;No
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;MRKEAN-0190198772022
EAN;0190198772022
Marca;APPLE
Modelo;iPhone XR
Garantía;2 años
Color;Azul
RAM;3 GB
Memoria interna;64 GB
Potencia de la batería;2942 mAh
Entrada del cargador;Lightning
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-xr-apple-6-1-3-gb-64-gb-azul-MRKEAN-0190198772022
#
imagen;https://www.worten.es//i/7b8fbca0b5a5997ec364da625d3c12e3248c80e1.jpg
nombre;Smartphone XIAOMI Mi A2 (5.9'' - 6 GB - 128 GB - Negro)
precio;349,99
Sistema operativo;Android
Versión del sistema operativo;8.1
Procesador;Snapdragon 660
Núcleos;Octa-Core
Velocidad del procesador;1.8 - 2.2 GHz
Tarjetas;SIM1 + SIM2
Radio;No
Diagonal de la pantalla;5.9
Tecnología de la pantalla;IPS
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;20 Mpx + 12 Mpx
Resolución de la cámara frontal;20 Mpx
Flash integrado;Sí
Grabación de vídeo;4K 30 fps
Sensores;Acelerómetro. Giroscopio. Sensor de luz ambiental. Sensor de proximidad. Brújula eléctrica. Sensor de huella dactilar. Sensor hall. Motor
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;Sí
Referencia;6650424
EAN;6941059609865
Marca;XIAOMI
Modelo;Mi A2
Garantía;2 años
Color;Negro
Peso;168 gr
Altura;15.87cm
Ancho;7.54 cm
Profundidad;0.73 cm
RAM;6 GB
Memoria interna;128 GB
Memoria externa;Sin ranura
Potencia de la batería;3010 mAh
Entrada del cargador;USB-C
Más información;Con Android One
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-xiaomi-mi-a2-5-9-6-gb-128-gb-negro-6650424
#
imagen;https://www.worten.es//i/3728aa1e7a5aed4890552ea8328d61cad8922697.jpg
nombre;Smartphone REALME 5 (4 GB - 128 GB - Violeta)
precio;0,00
Referencia;MRKEAN-6941399000285
EAN;6941399000285
Marca;REALME
Modelo;5
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-realme-5-4-gb-128-gb-violeta-MRKEAN-6941399000285
#
imagen;https://www.worten.es//i/017fedc5205787f12a9a4f3406502985f558c343.jpg
nombre;Smartphone HUAWEI P9 Lite (5.2'' - 3 GB - 16 GB - Blanco)
precio;129,97
Sistema operativo;Android
Versión del sistema operativo;Android 6.0
Procesador;8 núcleos Hisilicon Kirin 650
Velocidad del procesador;2.5 GHz+1.8 GHz
Diagonal de la pantalla;5,2''(13,20 cm)
Resolución de la pantalla;1920 x 1080
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Resolución de la cámara trasera;13 Mpx
Resolución de la cámara frontal;8 MP
Flash integrado;Sí
Grabación de vídeo;Sí
Sensores;Huella dactilar, G-Sensor, Compass, ambien light, proximity, hall effect
Sensor de huellas dactilares;No
Referencia;5800606
EAN;6901443116294
Part Number;51090JAK
Marca;HUAWEI
Modelo;P9 Lite
Garantía;2 años
Color;Blanco
Peso;147 g
Altura;14.68 cm
Ancho;7.26 cm
Profundidad;0.75 cm
RAM;3 GB
Memoria interna;16 GB
Memoria externa;128 GB
Potencia de la batería;3000 mAh
Contenido extra incluido en la caja;Huawei P9 lite, 3000 mAh batería, Casco con auriculares, cable USB, transformador eléctrico
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-huawei-p9-lite-5-2-3-gb-16-gb-blanco-5800606
#
imagen;https://www.worten.es//i/75d1b3589d9753c81bbf10a696aad4927049a1e8.jpg
nombre;Smartphone BLACK SHARK 2 Pro Kit (6.39'' - 8 GB - 128 GB - Azul)
precio;519,00
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Snapdragon 855
Núcleos;Octa-Core
Velocidad del procesador;2.84 GHz
Tarjetas;SIM1 + SIM2
Radio;No
Diagonal de la pantalla;6.39
Tecnología de la pantalla;Amoled
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;48 + 12MP
Resolución de la cámara frontal;20 MP
Flash integrado;Sí
Grabación de vídeo;2160p@30fps
Sensores;Giroscopio | Geomagnético | Acelerómetro | Sensor de distancia |  Sensor de luz ambiente
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;7056698
EAN;4897104550021
Marca;BLACK SHARK
Modelo;Black Shark 2
Garantía;2 años
Color;Glory Blue
Peso;205 g
Altura;16.4
Ancho;7.5
Profundidad;0.88
RAM;8 GB
Memoria interna;128 GB
Memoria externa;No
Potencia de la batería;4000 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador | Cable USB-C |  Pro Kit: Funda protectora deslizante + + Gamepad lado izquierdo + Gamepad lado derecho
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-black-shark-2-pro-kit-6-39-8-gb-128-gb-azul-7056698
##
imagen;https://www.worten.es//i/75d1b3589d9753c81bbf10a696aad4927049a1e8.jpg
nombre;Smartphone BLACK SHARK 2 Switch Kit (6.39'' - 8 GB - 128 GB - Azul)
precio;519,00
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Snapdragon 855
Núcleos;Octa-Core
Velocidad del procesador;2.84 GHz
Tarjetas;SIM1 + SIM2
Radio;No
Diagonal de la pantalla;6.39
Tecnología de la pantalla;Amoled
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;48 + 12MP
Resolución de la cámara frontal;20 MP
Flash integrado;Sí
Grabación de vídeo;2160p@30fps
Sensores;Giroscopio | Geomagnético | Acelerómetro | Sensor de distancia |  Sensor de luz ambiente
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;7056709
EAN;4897104550069
Marca;BLACK SHARK
Modelo;Black Shark 2
Garantía;2 años
Color;Glory Blue
Peso;205 g
Altura;16.4
Ancho;7.5
Profundidad;0.88
RAM;8 GB
Memoria interna;128 GB
Memoria externa;No
Potencia de la batería;4000 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador | Cable USB-C | Switch Kit: Soporte de Gamepad 2.0 + Gamepad lado izquierdo + Gamepad lado derecho
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-black-shark-2-switch-kit-6-39-8-gb-128-gb-azul-7056709
#
imagen;https://www.worten.es//i/0bd8ec8c66702afe0f337e1b5c82cea3195449e8.jpg
nombre;Smartphone SAMSUNG Galaxy A50 (6.4'' - 4 GB - 128 GB - azul)
precio;0,00
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Exynos 9610
Núcleos;Octa-Core
Velocidad del procesador;4x2.3 GHz + 4x1.7 GHz
Tarjetas;SIM1 + SIM2 + SD
Radio;Sí
Diagonal de la pantalla;6.4
Tecnología de la pantalla;Full HD+
Resolución de la pantalla;Super Amoled
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;1
Resolución de la cámara trasera;25 + 5 + 8MP
Resolución de la cámara frontal;25 MP
Flash integrado;Sí
Grabación de vídeo;FHD (1920 x 1080) @30fps
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;MRKEAN-8801643757014
EAN;8801643757014
Marca;SAMSUNG
Modelo;Galaxy A50
Color;azul
Peso;166 g
Altura;15.9 cm
Ancho;7.5 cm
Profundidad;0.77 cm
RAM;4 GB
Memoria interna;128 GB
Memoria externa;Micro SD (hasta 512GB)
Potencia de la batería;4000 mAh
Entrada del cargador;USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-a50-6-4-4-gb-128-gb-azul-MRKEAN-8801643757014
#
imagen;https://www.worten.es//i/083ebfa64d0b0178aea86a4b2f71c2ae5524b3e0.jpg
nombre;Smartphone CROSSCALL Action-X3 (5'' - 2 GB - 32 GB - Negro)
precio;349,99
Sistema operativo;Symbian
Versión del sistema operativo;Android 7.1.1 Nougat
Procesador;Octa-core 1,4 GHz
Núcleos;Octa-Core
Velocidad del procesador;8 x 1,4 GHz
Tarjetas;SIM1 + SIM2 o SD
Radio;Sí
Diagonal de la pantalla;5'' (12.7 cm)
Tecnología de la pantalla;LCD
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 Mpx
Resolución de la cámara frontal;5 Mpx
Flash integrado;Sí
Grabación de vídeo;Sí
Sensores;No
Sensor de huellas dactilares;No
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;6512986
EAN;3700764703915
Marca;CROSSCALL
Modelo;Action-X3
Garantía;2 años
Color;Negro
Peso;213 g
Altura;15,2 cm
Ancho;7,9 cm
Profundidad;1,25 cm
RAM;2 GB
Memoria interna;32 GB
Memoria externa;microSD hasta 128 GB
Potencia de la batería;3500 mAh
Entrada del cargador;MicroUSB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-crosscall-action-x3-5-2-gb-32-gb-negro-6512986
#
imagen;https://www.worten.es//i/fbba2a7adb6b421aae1a577f1131a6ef959dd017.jpg
nombre;Smartphone BLACK SHARK 2 Switch Kit (6.39'' - 12 GB - 256 GB - Plata)
precio;619,00
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Snapdragon 855
Núcleos;Octa-Core
Velocidad del procesador;2.84 GHz
Tarjetas;SIM1 + SIM2
Radio;No
Diagonal de la pantalla;6.39
Tecnología de la pantalla;Amoled
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;48 + 12MP
Resolución de la cámara frontal;20 MP
Flash integrado;Sí
Grabación de vídeo;2160p@30fps
Sensores;Giroscopio | Geomagnético | Acelerómetro | Sensor de distancia |  Sensor de luz ambiente
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;7056702
EAN;4897104550083
Marca;BLACK SHARK
Modelo;Black Shark 2
Garantía;2 años
Color;Frozen Silver
Peso;205 g
Altura;16.4
Ancho;7.5
Profundidad;0.88
RAM;12 GB
Memoria interna;256 GB
Memoria externa;No
Potencia de la batería;4000 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador | Cable USB-C | Switch Kit: Soporte de Gamepad 2.0 + Gamepad lado izquierdo + Gamepad lado derecho
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-black-shark-2-switch-kit-6-39-12-gb-256-gb-plata-7056702
#
imagen;https://www.worten.es//i/3d410a723e15ce01f9950688bd23121aac4a63fe.jpg
nombre;iPhone 11 Pro Max APPLE (6.5'' - 6 GB - 256 GB - Verde)
precio;0,00
Sistema operativo;iOS
Versión del sistema operativo;13
Procesador;A13 Bionic
Núcleos;Hexa-Core
Velocidad del procesador;2x2.65 + 4x1.8
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;6.5
Tecnología de la pantalla;Super Retina XDR
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;1
Resolución de la cámara trasera;12+ 12+12MP
Resolución de la cámara frontal;12 MP
Flash integrado;Sí
Grabación de vídeo;4K@60fps
Sensores;NFC, Acelerómetro, Giroscópio, Proximidade, Bússola, Barómetro, luz ambiente
Sensor de huellas dactilares;No
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;MRKEAN-0190199383531
EAN;0190199383531
Marca;APPLE
Modelo;iPhone 11 Pro Max
Garantía;2 años
Color;Verde
RAM;6 GB
Memoria interna;256 GB
Potencia de la batería;3500 mAh
Entrada del cargador;Lightning
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-11-pro-max-apple-6-5-6-gb-256-gb-verde-MRKEAN-0190199383531
#
imagen;https://www.worten.es//i/0a404f82bbd289dc682fe8473d6ea41b0f836790.jpg
nombre;iPhone XS Max APPLE (6.5'' - 4 GB - 64 GB - Dorado)
precio;0,00
Sistema operativo;iOS
Versión del sistema operativo;12
Procesador;A12 Bionic
Núcleos;Hexa-Core
Velocidad del procesador;2xVortex + 4xTempest
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;6.5
Tecnología de la pantalla;OLED
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;12 + 12 MP
Resolución de la cámara frontal;7 MP
Flash integrado;Sí
Grabación de vídeo;4K@60fps
Sensores;Face ID, Giroscopio de tres ejes, Acelerómetro, Sensor de proximidad, Sensor de luz ambiental, Barómetro
Sensor de huellas dactilares;No
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;MRKEAN-0190198783967
EAN;0190198783967
Marca;APPLE
Modelo;iPhone XS Max
Garantía;2 años
Color;Dorado
RAM;4 GB
Memoria interna;64 GB
Potencia de la batería;3174 mAh
Entrada del cargador;Lightning
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-xs-max-apple-6-5-4-gb-64-gb-dorado-MRKEAN-0190198783967
#
imagen;https://www.worten.es//i/3f24c650971e5435708ec104b35cb319450147bb.jpg
nombre;Smartphone SONY Xperia L3 (5.7'' - 3 GB - 32 GB - plateado)
precio;0,00
Diagonal de la pantalla;5.7
Referencia;MRKEAN-7311271628026
EAN;7311271628026
Marca;SONY
Modelo;Xperia L3
Color;plateado
RAM;3 GB
Memoria interna;32 GB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-sony-xperia-l3-5-7-3-gb-32-gb-plateado-MRKEAN-7311271628026
#
imagen;https://www.worten.es//i/c3fdcbd4aecd76ef406daf9e75385b6dd5f69d46.jpg
nombre;iPhone XS Max APPLE (6.5'' - 4 GB - 256 GB - Plata)
precio;0,00
Sistema operativo;iOS
Versión del sistema operativo;12
Procesador;A12 Bionic
Núcleos;Hexa-Core
Velocidad del procesador;2xVortex + 4xTempest
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;6.5
Tecnología de la pantalla;OLED
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;12 + 12 MP
Resolución de la cámara frontal;7 MP
Flash integrado;Sí
Grabación de vídeo;4K@60fps
Sensores;Face ID, Giroscopio de tres ejes, Acelerómetro, Sensor de proximidad, Sensor de luz ambiental, Barómetro
Sensor de huellas dactilares;No
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;MRKEAN-0190198784643
EAN;0190198784643
Marca;APPLE
Modelo;iPhone XS Max
Garantía;2 años
Color;Plata
RAM;4 GB
Memoria interna;256 GB
Potencia de la batería;3174 mAh
Entrada del cargador;Lightning
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-xs-max-apple-6-5-4-gb-256-gb-plata-MRKEAN-0190198784643
#
imagen;https://www.worten.es//i/cf4ff43b49d95db42937470a930d1c8d70e49ea9.jpg
nombre;Smartphone SAMSUNG Galaxy A50 (6.4'' - 4 GB - 128 GB - azul)
precio;0,00
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Exynos 9610
Núcleos;Octa-Core
Velocidad del procesador;4x2.3 GHz + 4x1.7 GHz
Tarjetas;SIM1 + SIM2 + SD
Radio;Sí
Diagonal de la pantalla;6.4
Tecnología de la pantalla;Full HD+
Resolución de la pantalla;Super Amoled
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;1
Resolución de la cámara trasera;25 + 5 + 8MP
Resolución de la cámara frontal;25 MP
Flash integrado;Sí
Grabación de vídeo;FHD (1920 x 1080) @30fps
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;MRKEAN-8033779048067
EAN;8033779048067
Marca;SAMSUNG
Modelo;Galaxy A50
Color;azul
Peso;166 g
Altura;15.9 cm
Ancho;7.5 cm
Profundidad;0.77 cm
RAM;4 GB
Memoria interna;128 GB
